subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
27 WALKING_UPSTAIRS 0.268549395098039 -0.0179117464078431 -0.120027935745098 -0.324339985686275 -0.125074228052941 -0.255621574176471 0.869127157843137 -0.229449873333333 -0.284355709745098 -0.959564650196078 -0.947768571764706 -0.928803694313725 0.0779671558705882 -0.0120141646117647 -3.36091019607839e-05 -0.490392190980392 -0.448651824901961 -0.645862062745098 -0.0901783777196078 -0.00627681594588235 0.132676232031373 -0.56956310254902 -0.602040770196078 -0.196304090117647 -0.0896841057196078 -0.0552627054747059 -0.0630157248588235 -0.70411512627451 -0.720782882941176 -0.686454947843137 -0.190681958529412 -0.402174998823529 -0.190681958529412 -0.402174998823529 -0.499972665490196 -0.484147700392157 -0.314730140794118 -0.513538475662745 -0.709856348431373 -0.732011392156863 -0.442819572352941 -0.276969737647059 -0.438709873921569 -0.283768175686274 -0.108834774803922 -0.222958593333333 -0.443134768117647 -0.178473851 -0.248495261 -0.523797669019608 -0.464267934313725 -0.621901029411765 -0.500959764509804 -0.470347840392157 -0.668076909607843 -0.339374337784314 -0.369361799098039 -0.442690779156863 -0.554954951764706 -0.60729058627451 -0.418857785882353 -0.58027095272549 -0.602435975686274 -0.209787532333333 -0.246412255292353 -0.116934983904902 -0.414504386862745 -0.417377372156863 -0.48684626372549 -0.0234230292998039 -0.480783201764706 -0.491741681960784 0.100427559670588 -0.617992201568627 -0.534113450117647 -0.126861864901961 -0.727140469607843 -0.757633238039216 0.1764693244
28 WALKING_UPSTAIRS 0.271759892745098 -0.0244781779556863 -0.11023357575098 -0.266632960882353 -0.165801160643137 -0.313035784117647 0.85705562745098 -0.324882037254902 -0.255057035627451 -0.952067236666667 -0.933870302941176 -0.910146364705882 0.0734844678705882 0.0187538770794118 0.000547321307843135 -0.333713622980392 -0.346423270117647 -0.644318378823529 -0.101467279313725 -0.00392924849215686 0.0923076338431373 -0.528012215882353 -0.497647155294118 -0.211061354598039 -0.0787227828862745 -0.0511770351901961 -0.0694321192705882 -0.503680134117647 -0.698706334313726 -0.610351753921569 -0.211885076901961 -0.232424266078431 -0.211885076901961 -0.232424266078431 -0.404448929019608 -0.342284080588235 -0.295848200043137 -0.490043500588235 -0.628453270196078 -0.677184535294118 -0.291026695333333 -0.207460204923529 -0.420741883333333 -0.258233535254902 -0.197800072684314 -0.310793899019608 -0.359968619647059 -0.0886730192176471 -0.173049904058824 -0.339216925529412 -0.372728739215686 -0.596303119607843 -0.390163638627451 -0.3628924 -0.69313097372549 -0.217191845809804 -0.374272710058824 -0.279888068254902 -0.414339790784314 -0.535968346666667 -0.333552109529412 -0.565159589411765 -0.480548716862745 -0.247923976227451 -0.127412765678431 -0.25327663672549 -0.306369012754902 -0.233187702878431 -0.352652972941176 0.0150963491176471 -0.312834830058824 -0.389027767254902 0.175437115578431 -0.546521959411765 -0.540214259803922 -0.0641352065647059 -0.67021488745098 -0.710476329019608 0.0871372761215686
29 WALKING_UPSTAIRS 0.266590332387755 -0.0281309929265306 -0.115172539636735 -0.123397650663265 -0.156220526193878 0.0489931345204082 0.930472882244898 -0.223125917244898 0.041920311442449 -0.956851127346939 -0.926851806734694 -0.873753839183673 0.111830622504898 0.00594721752244898 -0.0271181990387755 -0.213842790146939 -0.412398235102041 -0.69079525122449 0.0727009292204082 -0.143586495067347 0.0846257287957143 -0.341113731826531 0.0013922726122449 -0.393299112040816 -0.129537896734694 -0.0559522236346939 -0.0685645333979592 -0.493634896122449 -0.74439109877551 -0.574900484489796 -0.034097154122449 -0.0786690482102041 -0.034097154122449 -0.0786690482102041 -0.369412940408163 -0.283062562142857 0.00302830596489796 -0.111968910591837 -0.631236194081633 -0.72394463755102 -0.144094639028571 -0.226747598030612 -0.347945199795918 -0.116587598997959 -0.174848206188367 0.146515007285714 -0.415469144877551 -0.132686149728571 -0.480600542204082 -0.254228495128571 -0.431359524489796 -0.658903837142857 -0.242503992367347 -0.432304519387755 -0.721560014285714 -0.352330645673469 -0.432434073632653 -0.481678505755102 -0.280995471220408 -0.41891517 -0.36282174 -0.366493118285714 0.181119750795918 -0.459989715102041 -0.292159567689796 -0.638179030408163 -0.190786432836735 -0.144499141085714 -0.187952361061224 -0.136613525183673 -0.268115382408163 -0.308431490612245 -0.00666532894183674 -0.380063999481633 -0.10624593655102 -0.387590962346939 -0.709183283673469 -0.765833413265306 0.0543532475918367
30 WALKING_UPSTAIRS 0.277458571875 -0.0224343279548437 -0.128875837865625 -0.3579355240625 -0.129680872789062 0.01082623873875 0.9311567290625 -0.224759501140625 -0.0197661552162813 -0.95643002890625 -0.91706018625 -0.8634884803125 0.0634581199640625 -0.0025669119796875 0.005832538015625 -0.53704412609375 -0.58563626984375 -0.7610080371875 -0.024923569625 -0.07509036263125 0.0799025319903125 -0.493821288429687 -0.0983783750890625 -0.217793176609375 -0.101649483815625 -0.0116494285546875 -0.038898210984375 -0.7429402809375 -0.74363624984375 -0.66576883515625 -0.147077599793438 -0.329756052671875 -0.147077599793438 -0.329756052671875 -0.59735960125 -0.5604678125 -0.1272183363125 -0.172928811578125 -0.71955374484375 -0.7736629671875 -0.42389316171875 -0.29969475578125 -0.37325849234375 -0.3350836009375 -0.106722817807812 0.104915290497812 -0.5786500203125 -0.335600709625 -0.499767260296875 -0.55155975234375 -0.59177422796875 -0.7363072009375 -0.563863716875 -0.608853155625 -0.78443234109375 -0.42779651028125 -0.535210204375 -0.6092153221875 -0.489165210359375 -0.3699170734375 -0.32316729078125 -0.503224049729687 0.0261562782390625 -0.25966901428125 -0.342615126467188 -0.62424687390625 -0.470976968953125 -0.40219278015625 -0.3969271921875 -0.312025852014063 -0.54879304734375 -0.5790365903125 -0.051411174028125 -0.45043149421875 -0.155854928357813 -0.4462809515625 -0.7737470615625 -0.78994473515625 -0.0647228317421875
1 WALKING_DOWNSTAIRS 0.282428232857143 -0.0148497666306122 -0.100584855867347 -0.00174659397814286 -0.0430830748571429 -0.223088997653061 0.933260695714286 -0.267675075102041 -0.0627179035326531 -0.947785512244898 -0.933567045102041 -0.882756442244898 0.0559509320693878 0.036810450244898 -0.0137764200979592 -0.0386958609734694 -0.123795873497959 -0.356077721918367 -0.0255522610744898 -0.084719620244898 0.0827609717132653 -0.462172534979592 -0.121863639512245 -0.147018961793878 -0.0828298957087755 -0.046754462744898 -0.0207344188816327 -0.495993593265306 -0.246964307122449 -0.286099317385714 0.00993558100244898 -0.00609042482244898 0.00993558100244898 -0.00609042482244898 -0.110562898144898 -0.0521619894428571 -0.0792139487959184 -0.218152450510204 -0.307286630285714 -0.311529455122449 0.0113777302938775 -0.0155702576538775 -0.230611340673469 -0.00937863482040816 -0.120766405871429 -0.285946853469388 -0.300469488279592 0.0469363118061224 0.264578990871837 -0.0531062861836735 -0.149192414587755 -0.299580112040816 -0.111433446703469 -0.157110116530612 -0.411228870816327 -0.248394289204082 -0.340460124897959 -0.00352145953673469 -0.3606183832 -0.0620138279795918 -0.0507613831163265 -0.498151823244898 -0.172039011718367 -0.260331549387755 -0.108339703265306 0.0751149427591837 -0.0705238879959184 0.067144969855102 -0.206702798889796 0.108227991 -0.000359195210204081 -0.130107381318367 0.0749425911469388 -0.183579700438776 -0.388000008693878 0.32140256844898 -0.28855994407551 -0.394220221510204 0.178862328038571
2 WALKING_DOWNSTAIRS 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 0.861831345531915 -0.325780100638298 -0.0438890162723404 -0.940361759574468 -0.940068525531915 -0.931438313191489 0.110040615569574 -0.00327959081489362 -0.0209351677765957 0.147249143238298 0.126828014557447 -0.340122023191489 -0.11594735287234 -0.00482329231914894 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553 -0.0581038498510638 -0.0421470257531915 -0.0710229816893617 -0.243940592553192 -0.469396701106383 -0.218266318606383 0.0899511204978723 0.215586334889362 0.0899511204978723 0.215586334889362 0.00565516335106383 0.22961718512766 -0.162188586930426 -0.274844110531915 -0.410872671489362 -0.343187875404255 0.112841160325532 0.278345041765957 -0.131290772 0.0161046198595745 0.171973972957447 -0.162032894287234 -0.273711609659574 0.0119309606468085 0.0903678546504255 0.138120681087234 0.0962091607617021 -0.271498721106383 0.0499590624829787 0.0808333491276596 -0.408227423191489 -0.143898149531915 -0.357514501744681 -0.234703932446809 -0.145775970406383 -0.361913824 -0.0874944736085106 -0.379436674361702 -0.458732747446809 -0.422987665106383 -0.0375298023191489 0.0770894557234043 0.1367749584 0.293424826591489 -0.0214787881723404 0.0938321297617021 0.222247409576596 0.227480732542553 0.0188355111404255 -0.320838543553191 -0.372576755361702 0.103971241706383 -0.380175306489362 -0.343698985425532 -0.0512479640553192
3 WALKING_DOWNSTAIRS 0.285257122020408 -0.0235108050308163 -0.116160464459184 -0.0670982771020408 -0.0320872251959184 -0.35954072977551 0.938498202244898 -0.234125821020408 -0.105338895020408 -0.946665426938776 -0.938836043265306 -0.896356356122449 0.0786858963673469 0.0302011115102041 -0.00263314353653061 -0.099293595244898 -0.121685519877551 -0.576731774897959 -0.112046949512245 -0.0281662745387755 0.112857759761224 -0.263833787279592 -0.54861177244898 -0.444574214897959 -0.0815729817836735 -0.0416532712183674 -0.0509763407612245 -0.293978671122449 -0.686379448979592 -0.380202862102041 -0.0661954128487755 -0.0521188691122449 -0.0661954128487755 -0.0521188691122449 -0.21468275522449 -0.108080975371429 -0.215634979 -0.247247138326531 -0.514536857142857 -0.589788596326531 -0.0545682294469388 -0.0116400052469388 -0.407399597755102 -0.0741884323265306 -0.106251760240816 -0.384698626102041 -0.334258653097959 0.0480838602938776 -0.070329351157551 -0.104418483326531 -0.14453645855102 -0.534550260612245 -0.177336932563265 -0.158815841347694 -0.618013112857143 -0.232828775306122 -0.358244084693878 -0.28209086477551 -0.132909506540816 -0.547334823469388 -0.307302871995918 -0.310267063908163 -0.553582596938776 -0.549336164081633 -0.169258798085714 -0.128442408785714 0.0950745271489796 0.0171534879693878 -0.242517023957143 0.0428608974469388 -0.0635224383020408 -0.176097643528571 0.0494200941912245 -0.337664177738775 -0.320950748244898 -0.0662132719889551 -0.583026852040816 -0.629024330612245 0.0582281354693878
4 WALKING_DOWNSTAIRS 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 -0.21859832499 -0.479185977111111 0.947731858666667 -0.0620852772955556 0.148714808888889 -0.955258881333333 -0.932066041111111 -0.937753794444444 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.0491616726733333 -0.0819559041111111 -0.0491616726733333 -0.0819559041111111 -0.228851413747333 -0.216858921977778 -0.3466062928 -0.3805726254 -0.592843014888889 -0.637079543555556 -0.0722392276888889 -0.129606639466667 -0.494683451555556 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.342285696395556 0.213581745013333 0.0478375669635111 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.179115175957778 -0.181293185048889 -0.169702261222222 -0.240298893435556 -0.717545840444444 -0.318306481022222 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.127145376957778 -0.185485631124444 0.3770740968 -0.01907433524 -0.263644030288889 0.101078170917778 -0.175295286557778 -0.280426776955556 0.0926236938266667 -0.429213369555556 -0.457674088 0.0600292045888889 -0.621752455777778 -0.685470931777778 0.144436925733333
5 WALKING_DOWNSTAIRS 0.283699840319149 -0.0175029078638298 -0.10113461812766 0.265519947148936 0.103708937295745 -0.331939673191489 0.957727813191489 -0.0663857015340426 0.0193635812607894 -0.94708236893617 -0.899855571276596 -0.928631821914894 0.0921965265659574 0.0264662302617021 0.0214711059829787 0.0198785522276596 0.0414515614489362 -0.532446487234043 -0.0477540829276596 -0.0785704073255319 0.0745664604042553 -0.455131245085106 -0.415884186170213 -0.233293256021277 -0.121892468468085 -0.0680160185074468 -0.0442432216468085 -0.40532865893617 -0.524536620638298 -0.0450009467042553 0.209440737893617 0.192522283021277 0.209440737893617 0.192522283021277 -0.072275536893617 -0.045555295387234 -0.214300757234043 -0.363576949934043 -0.402650385957447 -0.457191600425532 0.0892023681914894 0.0871808389255319 -0.384814865319149 0.326906515468085 0.0412538504021277 -0.357035755319149 -0.458226480212766 0.0275788355957447 -0.00927952996425532 -0.0502173079893617 -0.0629050662851064 -0.502160246382979 0.000857114978723403 0.0848088030195745 -0.560552549787234 -0.360198484170213 -0.480788462553191 -0.309206240446809 -0.288323809085106 -0.393012306808511 -0.0445956043419149 -0.509881518510638 -0.436208189787234 -0.377620986170213 -0.0127885370574468 -0.014197995942766 0.206703120468085 0.142285095404255 0.0323482118382979 -0.0204558688702128 -0.00705645446468085 -0.106055369276596 0.112432116534043 -0.354954485795745 -0.484264845744681 0.19413826133617 -0.46038545893617 -0.49375558106383 0.0730468079510638
6 WALKING_DOWNSTAIRS 0.275920200645833 -0.0229528213339583 -0.108472496625 0.365348228479167 0.36057348021875 -0.320525633124583 0.929490024166667 -0.217731656875 -0.00212954810958333 -0.95390481875 -0.925322832708333 -0.932332832708333 0.0913315583541667 0.023183252405 -0.0188635005354167 0.15097931415 0.265322963491667 -0.3440942801875 -0.1127398978125 -0.0259622948125 0.0830796141877083 -0.199918167864583 -0.200365716458333 -0.0961121783270833 -0.02326651688125 -0.0701376161854167 -0.0359356725979167 0.0319372640020833 -0.207565893604167 0.1759558673325 0.322810327166667 0.354862043291667 0.322810327166667 0.354862043291667 0.0914675980833333 0.196093768083333 0.01663589682625 -0.0469560263479167 -0.0954028945833333 -0.12438491282625 0.311789743166667 0.335211081385417 -0.281392830020833 0.384372658125 0.286086106708333 -0.404390713625 -0.416709574583333 0.00783371812729167 0.301142224979167 0.121366100564583 0.126997361883333 -0.291576967 0.0764676570019167 0.3295451669375 -0.395244640041667 -0.3246054519375 -0.490667566458333 -0.0417996891979167 0.06113735761875 -0.14397654683125 0.14419199375625 -0.288160714402083 -0.244884263875 -0.2747369213125 -0.00175459948541667 0.143232398202083 0.282009258708333 0.3732767786875 0.1309748276875 0.100231077019792 0.227187239416667 0.14588585940625 -0.00280696024166667 -0.021884980275 -0.243068850654167 0.219758963833333 -0.14776298978125 -0.155620451267292 0.0392573830270833
7 WALKING_DOWNSTAIRS 0.274690327021277 -0.0189061476382979 -0.105746180331915 0.0579628824382979 -0.141994355904255 -0.0464415153074468 0.929551528510638 -0.132758484765957 -0.160554346331915 -0.961529103617021 -0.947598008723404 -0.918144038510638 0.0822120233361702 -0.0131240943255319 -0.0243833485914894 0.0173009681329787 -0.300936245823404 -0.350660729085106 -0.129022394855319 -0.0440039258191489 0.131082497170426 -0.404089135361702 -0.295906905 -0.398743471702128 -0.0583266783106383 -0.042885228 -0.0880542372553191 -0.512993265319149 -0.308022064144681 -0.43248421006383 0.0224595866297872 0.195319375748298 0.0224595866297872 0.195319375748298 -0.175532907883617 0.0743927239659574 -0.174921325446809 -0.251843650255319 -0.404878492553191 -0.304436306085106 0.0327943004680851 -0.149374895276596 -0.132993042319149 0.0662770582957447 -0.193685856148936 -0.0787356300829787 -0.369276342425532 -0.0289971835404255 0.0500446525255319 -0.0438007767042553 -0.320513340957447 -0.301701574468085 -0.0118460546382979 -0.329111089893617 -0.399639163255319 -0.347740358255319 -0.410356455574468 -0.413091289404255 -0.336669829787234 -0.220269283148936 -0.299982072148936 -0.428834754659574 -0.353369246595745 -0.492101442553191 -0.226496799297872 0.192225529380638 0.00611384725531915 0.199915291531915 0.00522219258297872 -0.00237807539148936 0.0512829038510638 0.0925170047489362 -0.0372124171310638 -0.254770649957447 -0.384631675106383 0.213471029978723 -0.298740667404255 -0.362497485678723 0.0848220122351064
8 WALKING_DOWNSTAIRS 0.275000245526316 -0.0247292062131579 -0.108092939815789 0.00871184966315789 0.348161887315789 0.143143973421053 0.913774306315789 -0.191233208421053 -0.145147182384737 -0.942634151578947 -0.937660672894737 -0.88846742 0.134336417026316 -0.0345146193578947 -0.071003678131579 0.2230865056 0.268038741894737 -0.0324795764263158 -0.0778236287631579 -0.0713638199657895 0.095793109705 -0.259212044215789 0.0147563686473684 -0.108024634868421 -0.0417815479184211 -0.0501695413847368 -0.0870721300236842 -0.272889087065789 -0.0904864709263158 -0.203131874552632 0.174293230239474 0.109245025157895 0.174293230239474 0.109245025157895 0.239437324215789 0.225776564547368 0.111999348155263 -0.0464037559710526 -0.141458858421053 -0.175341169894737 0.116330009307895 0.383512547131579 0.150757998876316 -0.0395614561131579 0.241273639447368 0.0395285694052632 -0.197977516263158 0.0325407781578947 0.201872765931579 0.190990439447368 0.203406019052632 0.0377562491973684 0.144632333223684 0.252002638721053 -0.101771184473684 -0.158119786828947 -0.344385755052632 -0.183936722471053 -0.131268098657895 0.0995943275 0.0288350162281579 -0.303562743421053 -0.0510768516210526 -0.242211818421053 -0.178603940102632 0.062503393368421 -0.0285111119973684 0.278534616 -0.174281705421053 0.232673867292105 0.303689239526316 0.107535479263158 0.1890354449 -0.0142636227789474 -0.244858618157895 0.237880313657895 -0.143088581342105 -0.279569830263158 0.248817197710526
9 WALKING_DOWNSTAIRS 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.3094424725 -0.359513362761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 -0.448602451190476 -0.417239550952381 0.145886357935714 0.265120131365238 0.145886357935714 0.265120131365238 -0.16237608927619 0.039907818552381 -0.168921400633333 -0.322331464761905 -0.469028434047619 -0.455855425238095 0.103128506197619 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.273561385142857 -0.0349494927142857 -0.440633905714286 0.0625058243738095 -0.0424266601952381 -0.0645354342404762 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.355981821428571 -0.425377408333333 -0.43402213 -0.232042826333571 -0.330318261928571 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.423558773952381 -0.364282565714286 -0.356561471714286 -0.165224231566667 -0.00351697116904762 -0.115191992546667 0.222203941 0.0888671674047619 -0.0498273898880952 0.00716877883571429 0.0705526138333333 -0.0824504599928571 -0.347540226666667 -0.424170737142857 0.0656782201880952 -0.463172053809524 -0.485158906904762 0.132021014566667
10 WALKING_DOWNSTAIRS 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.0238468037578947 -0.280382850552632 -0.401854311315789 -0.494105756315789 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.0633337717526316 -0.268686170263158 -0.321679050052632 0.0667192523289474 0.257067314407895 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.236779781631579 -0.297763023710526 0.0189821663447368 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.343237004473684 -0.1503916379 -0.177215651634211 -0.00555958745263158 -0.0448928718421053 0.220115703368421 -0.0616742840815789 0.164428829157895 0.156978047052632 0.0380266696789474 0.125205953456842 -0.312347510289474 -0.387780104447368 0.0774362595943947 -0.484196484736842 -0.544988519210526 0.178773116957895
